time,open,high,low,close,tick_volume
2026-06-09 08:15:00,109579.0,109582.0,109556.0,109575.0,300
2026-06-09 08:20:00,109576.0,109628.0,109575.0,109617.0,300
2026-06-09 08:25:00,109615.0,109616.0,109544.0,109557.0,300
2026-06-09 08:30:00,109556.0,109582.0,109551.0,109568.0,300
2026-06-09 08:35:00,109567.0,109588.0,109559.0,109582.0,300
2026-06-09 08:40:00,109580.0,109585.0,109535.0,109550.0,300
2026-06-09 08:45:00,109551.0,109567.0,109532.0,109548.0,300
2026-06-09 08:50:00,109546.0,109546.0,109518.0,109537.0,300
2026-06-09 08:55:00,109539.0,109540.0,109507.0,109524.0,300
2026-06-09 09:00:00,109525.0,109551.0,109522.0,109541.0,300
2026-06-09 09:05:00,109539.0,109557.0,109524.0,109550.0,300
2026-06-09 09:10:00,109549.0,109550.0,109513.0,109536.0,300
2026-06-09 09:15:00,109537.0,109569.0,109532.0,109559.0,300
2026-06-09 09:20:00,109560.0,109563.0,109545.0,109552.0,300
2026-06-09 09:25:00,109554.0,109554.0,109510.0,109513.0,300
